customerID,CustomerFeedback,HasFeedback,sentiment_label_roberta,sentiment_score_roberta,sentiment_num_roberta
5663-qbgis,,FALSE,,,
4450-mdzfx,,FALSE,,,
6701-dhkwq,,FALSE,,,
7554-akdqf,,FALSE,,,
3536-iqctx,,FALSE,,,
4911-banwh,i have been a customer with this company for 31 months now and have been utilizing their fiber optic internet service on a month-to-month contract. the monthly charges of $86.55 are reasonable for the quality of service provided. i appreciate the convenience of automatic credit card paym,TRUE,positive,0.9293730854988098,2
8496-ejaui,"i recently canceled my fiber optic internet service after being with the provider for 19 months on a month-to-month contract. the monthly charges of $73.85 were reasonable for the speed and reliability of the service. however, i ultimately decided to switch provider",TRUE,negative,0.768867016,0
0794-yvsge,,FALSE,,,
5423-bhixo,i have been a customer with this internet service provider for 32 months now and i have been satisfied with the service overall. the monthly charges are reasonable at $54.2 and i appreciate the convenience of the electronic check payment method. the dsl internet s,TRUE,positive,0.9678154587745667,2
6908-vvyhm,"i have been a customer with this company for over 5 years now and i have been very satisfied with the service. the fiber optic internet is fast and reliable, and i have had no issues with connectivity. the monthly charges are reasonable for the quality of service provided. i appreciate the convenience of the electronic check payment method. overall, i have no complaints and would recommend this company to others.",TRUE,positive,0.9695380330085754,2
2959-eexwb,,FALSE,,,
1839-umack,,FALSE,,,
3030-ydnrm,,FALSE,,,
7321-kksdu,,FALSE,,,
3402-xriuo,,FALSE,,,
3132-tvfdz,,FALSE,,,
8286-afuyi,,FALSE,,,
8080-ddemj,,FALSE,,,
8356-wuaoj,,FALSE,,,
6365-mtgzx,,FALSE,,,
1349-wxngg,,FALSE,,,
8058-dmyru,i have been a loyal customer for 54 months now and have been very satisfied with the fiber optic internet service provided by this company. the monthly charges,TRUE,positive,0.957027256,2
9350-zxyjc,,FALSE,,,
6990-ynrio,"i have been a customer with this company for over five years now, and i have been using their fiber optic internet service. the service itself has been great, with fast and reliable speeds. however, i recently decided to switch to a different provider due to their increasing monthly charges. despite being on a two-year",TRUE,positive,0.8699630498886108,2
8958-jptrr,,FALSE,,,
6959-gqegv,i have been a customer with this dsl internet service provider for 45 months now and i am overall satisfied with the service. the monthly charges of $75.95 are reasonable for the speed and reliability of the internet connection. i appreciate the convenience of the month-to-month contract and the ease of payment through electronic check. i have not experienced any issues with churn and plan on continuing to use this service in the future.,TRUE,positive,0.9601391553878784,2
3173-wssue,,FALSE,,,
1265-hvpzb,,FALSE,,,
4115-umjfq,,FALSE,,,
7369-trpfd,,FALSE,,,
1098-kfqec,,FALSE,,,
7190-xhtwj,,FALSE,,,
0621-twiem,"i recently cancelled my internet service after 10 months with this provider. the monthly charges of $45.55 for dsl internet were reasonable, but i ultimately decided to switch to a different provider for a better c",TRUE,negative,0.7905703783035278,0
3537-rybhh,i have been a customer with this internet service provider for almost four years now and i have been satisfied with the service. the monthly charges are reasonable at $67.45 and i appreciate the convenience of automatic credit card payments.,TRUE,positive,0.9684496521949768,2
2485-itvkb,,FALSE,,,
3669-oysji,"i recently signed up for dsl internet service with this company on a month-to-month contract. the monthly charges were reasonable at $46.2, and i set up automatic credit card payments for convenience. however, after just one month of service, i experienced multiple disruptions and slow speeds. as a result, i have decided to churn and switch to a different internet provider. i was disappointed with the quality of service and reliability of the connection during my brief tenure with this company.",TRUE,negative,0.5748344659805298,0
1612-eohdh,,FALSE,,,
6702-ohfwr,"""i recently signed up for dsl internet service with this provider on a month-to-month contract. unfortunately, after just one month of using the service, i decided to churn and switch to a different provider. the internet speeds were inconsistent and often slow, causing frustration when trying to complete tasks online. additionally, the monthly charges of $43.3 seemed a bit high for the quality of service i was receiving. i also had issues with the payment method of electronic check, as it seemed to take longer to process compared to other payment options. overall, i was not satisfied with my experience and ultimately decided to cancel my service.""",TRUE,negative,0.9105828404426575,0
5296-bfcyd,"i have been a customer with this company for almost 4 years now and i have been satisfied with the service overall. even though i do not have internet service with them, i appreciate the affordable monthly charges and the convenience",TRUE,positive,0.9623538851737976,2
4510-pyush,,FALSE,,,
9359-janws,,FALSE,,,
7517-sawmo,,FALSE,,,
4143-hhpmk,,FALSE,,,
3279-dyzqm,,FALSE,,,
7054-lgeqw,"i recently signed up for dsl internet service with this provider on a month-to-month contract. unfortunately, after just one month, i decided to cancel due to slow speeds and unre",TRUE,negative,0.8883850574493408,0
0523-vngtf,,FALSE,,,
9575-iwcaz,"i have been a customer with this company for 6 months now and i have not experienced any issues with their service. i am on a one year contract with a monthly charge of $25.1 which i find to be reasonable. even though i do not have internet service with this company, i have been satisfied with the payment method of mailing a check. overall, i am happy with my experience so far and have no plans to switch providers.",TRUE,positive,0.8233017921447754,2
7105-mxjll,,FALSE,,,
7064-frrsw,,FALSE,,,
7940-uqqug,,FALSE,,,
0923-pnfub,,FALSE,,,
3961-sxaxy,,FALSE,,,
7010-brbuu,,FALSE,,,
3566-hjgpk,,FALSE,,,
3062-icyzq,,FALSE,,,
9938-prcvk,,FALSE,,,
0973-kyvnf,,FALSE,,,
5129-hhmzc,i have been a customer with this company for 43 months now and i am pleased to say that i have had no issues with churn. the two year contract has been hassle-free and the monthly c,TRUE,positive,0.9572030901908875,2
9637-cdtkz,,FALSE,,,
3946-jewrq,,FALSE,,,
7873-cvmaw,"i have been a customer with this company for 6 years now and have been on a two-year contract with dsl internet service. i have never experienced any issues with billing or service interruptions. the monthly charges of $88.55 are reasonable for the quality of service i receive. i appreciate the convenience of automatic credit card payments, making it easy to manage my account. overall, i am satisfied with my experience and have no plans to churn.",TRUE,positive,0.8745600581169128,2
0463-wzzko,,FALSE,,,
3494-jchrq,,FALSE,,,
6474-fvjlc,,FALSE,,,
4524-qcssm,,FALSE,,,
5832-exgtt,"i have been a customer with this company for almost 2.5 years now and i have been very satisfied with the service. the dsl internet is reliable and meets my needs, and the monthly charges are reasonable at $60.2. i appreciate the flexibility of the month-to-month contract and the option to pay by mailed check. overall, i have had a positive experience and have no plans to churn in the near future.",TRUE,positive,0.9644525647163391,2
8840-dqlgn,,FALSE,,,
2039-jondj,,FALSE,,,
7217-jyhoq,i have been a customer with this dsl internet service provider for 24 months now on a month-to-month contract. i have not experienced any issues with churn or service interruptions during this time. the monthly charges of $70.3 are reasonable for the internet speeds and reliability i receive. i apprec,TRUE,positive,0.786418617,2
6695-frvec,,FALSE,,,
4547-lytdd,,FALSE,,,
9894-qmimj,,FALSE,,,
8069-yqqaj,,FALSE,,,
6770-xuagn,,FALSE,,,
4193-orfcl,,FALSE,,,
1636-ntnco,"i have been a customer with this internet service provider for 4 months now on a month-to-month contract. i have been satisfied with the dsl internet service they provide for a monthly charge of $50.95. i appreciate the convenience of automatic credit card payments and have had no issues with billing or service interruptions. overall, i have had a positive experience with this company and plan to continue using their services.",TRUE,positive,0.9273328185081482,2
3466-waesx,,FALSE,,,
9281-pkkze,i have been a customer with this company for almost 4 years now and i have been very satisfied with the service. the monthly charges are very reasonable at $43.95 and i appreciate the flexibility of the month-to-month,TRUE,positive,0.9751046895980835,2
3638-vbzta,i have been a loyal customer with this dsl internet service provider for 68 months now and i have never experienced any issues with my service. the automatic bank transfer payment method is convenient and hassle-free. the monthly charges of $86.5 are reasonable for the quali,TRUE,positive,0.935610831,2
7459-imvyu,,FALSE,,,
7776-qwnfx,,FALSE,,,
6689-tczhq,,FALSE,,,
8563-oymqy,,FALSE,,,
0754-eebdc,,FALSE,,,
5777-zpqnc,,FALSE,,,
1951-ieyxm,,FALSE,,,
3318-nmqxl,"i have been using the fiber optic internet service for the past 3 months and i am extremely satisfied with the speed and reliability. the monthly charges of $92.0 are reasonable for the quality of service provided. i appreciate the convenience of paying with an electronic check. overall, i have had a positive experience and have no plans to switch providers.",TRUE,positive,0.9664379358291626,2
3143-ildal,"i have been a customer with this company for over four and a half years, with a month-to-month contract and monthly charges of $94.45 for fiber optic internet service. while the service itself was reliable and fast, i ultimately decided to churn due to the increasing monthly charges. i found a better deal with another provider and decided to switch. i would have appreciated more competitive pricing options to incentivize long-term loyalty. overall, i was satisfied with the service provided but ultimately had to make a decision based on cost.",TRUE,negative,0.5251755714416504,0
1022-rkxdr,,FALSE,,,
2361-fjwno,,FALSE,,,
2272-uoini,,FALSE,,,
8232-utfoz,i have been a customer with this company for almost six years now and i have been extremely satisfied with the service. the automatic payment method makes it convenient for me to pay my bill on time every month. even though i do not have internet service w,TRUE,positive,0.963848889,2
3750-yhryo,,FALSE,,,
6637-kyrcv,,FALSE,,,
5668-meisb,,FALSE,,,
0129-qmpdr,"i have been a customer with this company for 44 months now and i have had a great experience overall. the automatic bank transfer for payment has been convenient and hassle-free. the monthly charges are reasonable at $20.5, especially considering i do not have internet service with them. the one-year contract type has also been satisfactory for me. i have not experienced any issues with churn and i am happy with the service provided.",TRUE,positive,0.9640840291976929,2
7188-cbbba,,FALSE,,,
5356-csvsq,,FALSE,,,
3221-cjmsg,,FALSE,,,
4720-vstsi,,FALSE,,,
3219-jqrsl,i have been a loyal customer with this company for 6 years now and have never experienced any issues with my service. the monthly charges are reasonable for the internet speed i receive with dsl. i,TRUE,positive,0.8753576278686523,2
2801-nisei,,FALSE,,,
3946-mhczw,,FALSE,,,
4623-zkhly,,FALSE,,,
6732-vaile,,FALSE,,,
8201-aaxcb,,FALSE,,,
7696-cftat,,FALSE,,,
1845-csbrz,,FALSE,,,
2123-vscot,,FALSE,,,
6651-azvtj,,FALSE,,,
4566-goluk,,FALSE,,,
2484-dgxpz,,FALSE,,,
2018-qkygt,,FALSE,,,
2792-vppet,,FALSE,,,
7409-jurkq,,FALSE,,,
3247-mhjkm,,FALSE,,,
1964-svlea,,FALSE,,,
4587-nukox,,FALSE,,,
7297-dvyga,i have been a loyal customer for over four years now and have been very satisfied with the service provided. the automatic bank transfer payment method is convenient and hassle-free. even though i do not have internet,TRUE,positive,0.9635985493659973,2
2239-cgbuz,,FALSE,,,
0854-uyhzd,,FALSE,,,
7243-lcggz,,FALSE,,,
8267-kfgyd,,FALSE,,,
4890-vmuav,,FALSE,,,
9261-wdcaf,i have been a customer with this dsl internet service for 3 months now on a month-to-month contract. i have not experienced any issues with churn and have been satisfied with the service so far. the monthly charges of $54.65 are reasonable for,TRUE,positive,0.8725864291191101,2
3764-mnmoi,,FALSE,,,
7442-ygzfk,"i have been using the dsl internet service from this company for the past month and so far, i am satisfied with the service. the connection has been reliable and i have not experienced any interruptions. the monthly charges of $49.8 are reasonable for th",TRUE,positive,0.9490018486976624,2
0420-bwtpw,,FALSE,,,
8229-bujhx,"i have been a loyal customer with this company for over 6 years now and i have never had any issues with my service. the automatic bank transfer payment method makes it convenient for me to pay my monthly bill on time. even though i do not have internet service with them, i am satisfied with the $20.5 monthly charges for the services i do have. overall, i am happy with my experience and have no plans to switch to another provider.",TRUE,positive,0.9103635549545288,2
7449-hvpiv,,FALSE,,,
5504-wsiur,,FALSE,,,
8183-onmxc,,FALSE,,,
8466-pzblh,"i have been a customer with this company for over five years now and i have been extremely satisfied with the service. the fiber optic internet is incredibly fast and reliable, and i have never experienced any issues with it. the automatic bank transfer for payment makes it convenient and hassle-free for me to pay my monthly bill. even though t",TRUE,positive,0.9731427431106567,2
9614-rmgha,"i have been a customer for 65 months with the fiber optic internet service on a month-to-month contract. i have always paid my monthly charges of $91.85 through automatic bank transfer. however, i have recently decided to churn and switch to a different provider for personal reasons. overall, i have been satisfied with the service provided during my time as a customer.",TRUE,positive,0.518031657,2
8735-ijjeg,,FALSE,,,
0564-muuqk,"i have been a customer with this fiber optic internet service provider for 20 months now and i am extremely satisfied with the service. the speed and reliability of the connection have been consistently excellent. the automatic bank transfer for payment is convenient and hassle-free. the monthly charges of $95.5 are reasonable considering the quality of service provided. overall, i have had a positive experience and have no complaints. i would highly recommend this provider to others.",TRUE,positive,0.9803422093391418,2
5054-iexzt,"i recently signed up for the fiber optic internet service with this company on a month-to-month contract. the monthly charges were $75.35, which i found to be reasonable for the speed and reliability of the service. however, after just one month, i decided to churn as i found a better deal w",TRUE,neutral,0.7154355645179749,1
5834-aspwa,,FALSE,,,
0701-rfgfi,,FALSE,,,
0019-efaep,,FALSE,,,
5619-ptmik,,FALSE,,,
3737-xbqdd,"i have been a customer with this company for 24 months now and have been very satisfied with the service. the fiber optic internet service has been reliable and fast, and i appreciate the convenience of the automatic bank transfer for payment. the monthly charges of $84.85 are reasonable for the quality of service i receive. overall, i have had no issues with churn and would recommend this company to others looking for a dependable internet provider.",TRUE,positive,0.9703087210655212,2
5882-cmazq,"i have been with this internet service provider for 5 months now on a month-to-month contract. i am pleased with the reliable dsl internet service i receive for a reasonable monthly charge of $34.25. the payment process through electronic check is convenient and hassle-free. overall, i am satisfied with my experience and have no plans to churn.",TRUE,positive,0.9515007734298706,2
5846-qfdfi,,FALSE,,,
4445-kwokw,,FALSE,,,
3511-appbj,,FALSE,,,
7967-hycde,,FALSE,,,
2430-rryuw,"i have been a loyal customer with this company for over 5 years now and i have been satisfied with their dsl internet service. the monthly charges are reasonable at $54.8 and i appreciate being able to pay by mailing in a check. overall, i have had no issues with the service and i am happy to continue my contract with them.",TRUE,positive,0.9597923159599304,2
3948-xhgna,,FALSE,,,
3723-bfbgr,"i have been a customer with this dsl internet service provider for 24 months on a month-to-month contract with automatic credit card payments. i have never experienced any issues with billing or service interruptions, and the m",TRUE,positive,0.6238102912902832,2
0565-iycgt,,FALSE,,,
5447-wzafp,,FALSE,,,
5110-chopy,,FALSE,,,
5445-utodq,"""i recently decided to switch internet providers after being with this company for 7 months on a month-to-month contract. the monthly charges of $81.1 were reasonable for the fiber op",TRUE,neutral,0.7244376540184021,1
4425-owhwb,,FALSE,,,
7892-qvykw,,FALSE,,,
9675-icxct,,FALSE,,,
1024-vrzhf,,FALSE,,,
4703-mqykt,,FALSE,,,
9497-qcmms,,FALSE,,,
5692-icxlw,"i have been a customer with this company for over two and a half years and have been very satisfied with the service. the fiber optic internet service has been reliable and fast, and i have not",TRUE,positive,0.8975523710250854,2
0602-dduml,,FALSE,,,
2208-mpxio,"i have been a customer with this company for 45 months now and i have been very satisfied with their service. the automatic bank transfer for payment makes it convenient for me to pay my monthly charges of $20.0. even though i do not have internet service with them, i have had no issues with my two year contract. overall, i am happy with my experience and have not experienced any reason to churn.",TRUE,positive,0.9501283168792725,2
1960-uycnn,,FALSE,,,
0348-sdkol,,FALSE,,,
3190-fzatl,,FALSE,,,
7336-rllrh,,FALSE,,,
4373-mavjg,,FALSE,,,
8901-hjxtf,,FALSE,,,
7710-jsyoa,"i have been a customer with this company for almost 6 years now and i am extremely satisfied with their service. the fiber optic internet service is fast and reliable, and i have never experienced any issues with connectivity. the automatic bank transfer payment method makes it convenient for me to pay my monthly charges on time. despite the slightly higher monthly charges of $93.3, i believe the quality of service i receive is well worth it. overall, i have no complaints and would highly recommend this company to others.",TRUE,positive,0.9739495515823364,2
5419-klxbn,"i recently decided to switch internet providers after being with this company for 25 months on a month-to-month contract. while the fiber optic internet service was fast and reliable, i ultimately chose to cancel due to the high mo",TRUE,negative,0.7121708989143372,0
3424-nmnbo,,FALSE,,,
9885-mfvsu,i have been a customer with this internet provider for 35 months now and i have been satisfied with the service. the monthly charges of $46.35 for dsl interne,TRUE,positive,0.9211889505386353,2
4514-gfcfi,"i recently canceled my service with this provider after being a customer for 16 months. i was on a month-to-month contract with monthly charges of $84.75 for fiber optic internet service. i found the service to be reliable and fast, but ultimately decided to switch to a different provider for a better deal. the payment method of electronic check was convenient and i never had any issues with billing. overall, i had a positive experience with this provider but ultimately chose to move on for financial reasons.",TRUE,neutral,0.4285161793231964,1
0607-mvmgc,,FALSE,,,
3365-saigs,,FALSE,,,
9828-aoqlm,"i recently signed up for dsl internet service with this provider on a month-to-month contract. unfortunately, after just one month of service, i decided to cancel due to slow speeds and frequent disconnections. the monthly charges of $45.70 were reasonable, but the quality of the",TRUE,negative,0.9026724100112915,0
8022-becsi,,FALSE,,,
8000-reiqb,,FALSE,,,
9993-lhieb,"i have been a loyal customer of this company for over five years now and i have been very satisfied with the dsl internet service they provide. the monthly charges are reasonable at $67.85 and i appreciate being able to pay with a mailed check. overall, i have had no issues with the service and would recommend it to others.",TRUE,positive,0.9658883213996887,2
0266-clzkz,"i have been a customer with this company for over 5 years now and have always been pleased with the service provided. the fiber optic internet service has been reliable and fast, and the automatic bank transfer payment method makes it convenient for me to pay my monthly bill on time. t",TRUE,positive,0.9717944264411926,2
7615-esmyf,,FALSE,,,
3858-vobet,,FALSE,,,
7020-ozkxz,,FALSE,,,
3977-qcrsl,,FALSE,,,
0017-dinoc,,FALSE,,,
1447-pjgga,,FALSE,,,
8565-clbzw,,FALSE,,,
9139-wqqdy,,FALSE,,,
0224-hjapt,,FALSE,,,
8086-ovpwv,,FALSE,,,
9430-frqoc,,FALSE,,,
7639-oplng,,FALSE,,,
3074-gqwyx,,FALSE,,,
1492-qgclu,,FALSE,,,
6845-rgtys,,FALSE,,,
7328-owmom,,FALSE,,,
4418-lzmsv,,FALSE,,,
5155-azqpb,,FALSE,,,
8861-hggkb,"i recently decided to cancel my service with this provider after being a customer for 10 months. the monthly charges of $86.45 for fiber optic internet were reasonable, and the payment method of electronic check was convenient. however, i found that the service was not as reliable as i had hoped for and experienced frequent interruptions. as a result, i",TRUE,negative,0.8067236542701721,0
1087-gruyi,,FALSE,,,
7065-yunry,"i recently signed up for dsl internet service with this company on a month-to-month contract. unfortunately, after just one month, i decided to cancel and switch to a different provider. the internet connection was unreliable and slow, making it difficult for me to work from home efficiently. the monthly charges of $45.3 were reasonable, but it wasn't worth it for the poor quality of service. additionally, having to pay by mailing a check was inconvenient compared to other companies that offer more convenient payment methods.overall, i was not satisfied with my experience and would not recommend this company to others.",TRUE,negative,0.9275830984115601,0
7694-vlbwq,,FALSE,,,
2546-kzaat,,FALSE,,,
0181-ritdd,,FALSE,,,
5989-pgkjb,"i have been a customer with this company for 16 months now and i have been very satisfied with the service. the fiber optic internet service has been fast and reliable, and i have had no issues with conn",TRUE,positive,0.9743597507476807,2
4795-ktrth,,FALSE,,,
8272-onjlv,,FALSE,,,
1488-pbljn,,FALSE,,,
0308-giqjt,,FALSE,,,
3778-foaqw,,FALSE,,,
4452-rohmo,,FALSE,,,
6481-ogdoo,,FALSE,,,
3090-letty,,FALSE,,,
5349-azpew,i have been using the dsl internet service with this provider for 5 months now on a month-to-month contract. i have not experienced any issues with the service and have been satisfied with the speed and rel,TRUE,positive,0.7714782953262329,2
3753-tsemp,"i recently switched internet providers after being with this company for 15 months on a month-to-month contract. the monthly charges of $88.15 were reasonable for the fiber optic internet service i received. however, i ultimately decided to churn because i found a better deal with another provider. the payment method of electronic check was convenient and hassle-free. overall, i had a positive experience with this company, but ultimately decided to switch for better pricing.",TRUE,neutral,0.5918830037117004,1
8305-vhzbz,,FALSE,,,
9720-jjjor,,FALSE,,,
8100-hzzlj,,FALSE,,,
8775-erlnb,,FALSE,,,
8309-ieyjd,"i have been a customer with this internet service provider for about a month now and i am really happy with the service so far. the fiber optic internet is fast and reliable, and i have had no issues with connectivity. the month",TRUE,positive,0.9841929078102112,2
9172-jitsm,,FALSE,,,
6298-qdfnh,,FALSE,,,
7398-hpyzq,,FALSE,,,
3546-gheae,,FALSE,,,
7361-ypxfs,,FALSE,,,
6557-bzxlq,,FALSE,,,
2550-qhzgp,,FALSE,,,
7519-jtwqh,,FALSE,,,
2538-oimxf,,FALSE,,,
8543-msdmf,,FALSE,,,
9961-jbnmk,,FALSE,,,
1170-sasml,,FALSE,,,
4872-jcvca,,FALSE,,,
5346-bzchp,,FALSE,,,
2038-llmlm,,FALSE,,,
6173-itpwd,,FALSE,,,
9734-uyxqi,"i recently cancelled my dsl service with this provider after only two months. the monthly charges of $49.4 were reasonable, but i found the internet servi",TRUE,negative,0.5999625325202942,0
1216-bgtsp,,FALSE,,,
4138-naxed,,FALSE,,,
2189-uxtky,,FALSE,,,
0744-bikkf,i have been a customer with this company for 6 years now and i have been very satisfied with the service. the dsl internet service has been reliable and i have not experienced any issues with connectivity. the automatic bank transfer payment method makes it convenient for me to pay my bill each month wi,TRUE,positive,0.9630224108695984,2
7483-iqwib,,FALSE,,,
5248-kwlar,,FALSE,,,
4958-gzwiy,,FALSE,,,
7996-mhxlw,i have been a loyal customer with this company for 66 months now and i have had a positive experience overall. the automatic credit card payment method has made it convenient for me to pay my monthly charges of $25.15 without any,TRUE,positive,0.960702121,2
7833-pkihd,,FALSE,,,
7061-ovmim,,FALSE,,,
5153-rthkf,,FALSE,,,
1852-qswcd,,FALSE,,,
4832-vrbmr,"i have been a customer with this company for 65 months now and i have been extremely satisfied with their service. the fiber optic internet service has been reliable and fast, and the automatic bank transfer payment method makes it convenient for me to pay my monthly charges of $103.15. i have had no issues with churn and i plan on continuing my contract with them for the foreseeable future. overall, i highly recommend this company for their excellent service.",TRUE,positive,0.9739493131637573,2
9079-lwtfd,,FALSE,,,
6356-elrkd,,FALSE,,,
8624-giout,,FALSE,,,
3392-ehmnk,"i have been a loyal customer with this company for 67 months now and i must say i am extremely satisfied with their service. the fiber optic internet service has been reliable and fast, allowing me to stream movies and work from home without any interruptions. the",TRUE,positive,0.9820228219032288,2
5986-wwxdv,,FALSE,,,
3061-bckyi,"i have been a customer with this company for 14 months now and have been satisfied with their service overall. the monthly charges are affordable at $19.9 and i appreciate the flexibility of the month-to-month contract. however, i do wish they offered internet service as that would make my experience even better. i also prefer to pay by mailed check which has not been an issue so far. overall, i have no complaints and am happy to continue with this company.",TRUE,positive,0.9499701857566833,2
6179-gjpso,,FALSE,,,
7901-tbkjx,,FALSE,,,
7228-paqpd,,FALSE,,,
3177-lasxd,,FALSE,,,
7746-qyvco,,FALSE,,,
5804-hyiez,,FALSE,,,
9919-fzded,,FALSE,,,
5934-tssau,,FALSE,,,
3486-khmli,i have been a customer with this company for 21 months now and i am very satisfied with the service. i appreciate the flexibility of the,TRUE,positive,0.9735144972801208,2
4897-qsuyc,,FALSE,,,
1084-uqchv,,FALSE,,,
8290-ywkhz,,FALSE,,,
2955-bjzhg,"i recently switched internet providers after being with this company for 17 months on a month-to-month contract. the monthly charges of $80.85 for fiber optic internet were reasonable, but i ultimately decided to churn due to incon",TRUE,negative,0.7174181342124939,0
3806-dxqom,,FALSE,,,
6784-xyjae,,FALSE,,,
3933-dqpwx,,FALSE,,,
6661-eipzc,,FALSE,,,
8957-thmoa,"i have been a customer with this company for over 4 years now and i have been very satisfied with their service. the automatic credit card payment option makes it convenient for me to pay my bill on time every month. even though i do not have internet service with them, i appreciate the affordable monthly charges for the other",TRUE,positive,0.9634053111076355,2
2251-pylpb,,FALSE,,,
5555-rnpgt,,FALSE,,,
1057-foglz,,FALSE,,,
9300-rendd,,FALSE,,,
0761-aetcs,,FALSE,,,
8087-lgyhq,,FALSE,,,
4137-btikl,"i have been a customer with this company for 2 months now and i am extremely satisfied with the fiber optic internet service provided. the speed and reliability have been excellent, and i have not experienced any issues with the connection. the monthly charges of $90.7",TRUE,positive,0.9757214188575745,2
2190-bcxec,"i have been a loyal customer of this fiber optic internet service for 40 months now and i have been extremely satisfied with the quality of the service. the speed and reliability have been top-notch, and i have never experienced any issues with connectivity. the automatic credit card payment method is convenient and hassle-free. although the monthly charges of $78.85 may seem a bit high, i believe the quality of service justifies the cost. overall, i have no complaints and would highly recommend this internet service to others.",TRUE,positive,0.9744523167610168,2
6227-fbdxh,,FALSE,,,
2153-mrefk,,FALSE,,,
2911-wdxmv,,FALSE,,,
7206-pqbbz,,FALSE,,,
3106-ulwfw,,FALSE,,,
0925-vydlg,,FALSE,,,
4547-fzjwe,,FALSE,,,
7422-wnbty,,FALSE,,,
0842-iwycp,,FALSE,,,
3521-htqtv,,FALSE,,,
3744-zbhon,,FALSE,,,
3373-diuun,,FALSE,,,
8383-sghju,,FALSE,,,
7607-qkktj,,FALSE,,,
7707-pybbh,,FALSE,,,
8984-hpemb,,FALSE,,,
4349-gfqhk,,FALSE,,,
4139-detxs,,FALSE,,,
9779-dpnej,"i have been a customer with this company for 22 months now and i am very satisfied with the service. the fiber optic internet service is reliable and fast, and the monthly charges of $80.15 are reasonable for the quality of service provided. i appreciate the convenience of paying with electronic",TRUE,positive,0.9793282151222229,2
9805-filkb,,FALSE,,,
5793-yoljn,,FALSE,,,
0673-iguqo,"i have been a customer with this company for 1 month now and i must say i am very satisfied with the service. even though i do not have internet service with them, i appreciate the affordable monthly charges of $20.45. i also like the flexibility of the month-to-month contract type and the option to pay via mailed check. overall, i have had a positive experience and do not plan on churning anytime soon. thank you for providing great service at a reasonable price.",TRUE,positive,0.9616495966911316,2
4123-fcvcb,,FALSE,,,
8819-imisp,,FALSE,,,
7802-efkny,,FALSE,,,
8311-ueuab,,FALSE,,,
5858-eafcz,"i have been a customer with this company for just over a month now, and so far i am quite satisfied with the service. the dsl internet is reliable and meets my needs, and the monthly charges of $44.45 are reasonable. i appreciate the option to pay by mailed check, as it is convenient for me. overall, i have had no issues with the service and would recommend it to others.",TRUE,positive,0.955071747,2
8035-buyvg,,FALSE,,,
1163-onyey,i have been a customer with this internet service provider for over three years now and i am extremely satisfied with the service i have received. the dsl internet service has been reliable and consistent throughout my tenure. the automatic credit card payment method is convenient and hassle-free. the monthly charges of $74.55 are reasonable for the quality of service i am receiving. i have no complaints and have no plans to switch providers in the near future. highly recommend this provider to others.,TRUE,positive,0.9771765470504761,2
9787-xvqiu,"i recently signed up for the fiber optic internet service with a month-to-month contract. however, after just one month of service, i have decided to cancel. the monthly charg",TRUE,neutral,0.5519899725914001,1
8945-muquf,,FALSE,,,
5656-mjefc,,FALSE,,,
6082-oqfba,,FALSE,,,
8051-hjrlt,,FALSE,,,
8974-ovacp,,FALSE,,,
4010-ylmvt,,FALSE,,,
1379-frveb,,FALSE,,,
8612-gxidd,,FALSE,,,
6288-chqjb,,FALSE,,,
8160-howox,,FALSE,,,
3023-gflbr,,FALSE,,,
6648-inwps,,FALSE,,,
4223-bkeor,,FALSE,,,
4079-vtglk,"i have been a customer with this company for 30 months now and i have had a positive experience overall. the dsl internet service has been reliable and the monthly charges of $74.85 are reasonable for the quality of service i am receiving. i appreciate being able to pay through electronic check, as it is convenient and hassle-free. i have no complaints and am satisfied with my decision to choose this company for my internet service.",TRUE,positive,0.9688156843185425,2
1763-wqfuk,"i have been a customer with this dsl internet service provider for 3 months now on a month-to-month contract. i have found the service to be reliable and consistent with no interruptions or issues. the monthly charges of $50.5 are reasonable for the service provided. i appreciate being able to pay by mailing a check, as it is convenient for me. overall, i am satisfied with my experience and have no complaints.",TRUE,positive,0.9340087175369263,2
1391-ubdar,,FALSE,,,
8894-jvdcv,,FALSE,,,
2023-vqfdl,,FALSE,,,
1345-gkdzz,,FALSE,,,
2014-mkgmh,,FALSE,,,
5628-fcgyg,,FALSE,,,
2560-wbwxf,,FALSE,,,
0248-ipdfw,,FALSE,,,
7978-dkuqh,,FALSE,,,
4335-upjsi,,FALSE,,,
0524-iavzo,,FALSE,,,
2737-yngyw,,FALSE,,,
1784-ezdkj,,FALSE,,,
9297-fvvdh,,FALSE,,,
8007-yypwd,,FALSE,,,
7101-hrblj,,FALSE,,,
5159-yfpkq,i recently switched to this internet service provider two months ago and decided to go with the month-to-month contract option. the monthly charges of,TRUE,neutral,0.8543396592140198,1
6635-cpnun,,FALSE,,,
4021-rqsny,,FALSE,,,
5453-ybtwv,"i have been a customer with this company for 70 months now and i am very satisfied with the service. the fiber optic internet service has been reliable and fast, and i have not experienced any issues with my connection. the monthly charges of $101.1 are reasonable for the quality of service i receive. the automatic c",TRUE,positive,0.9676417112350464,2
5039-lzrqt,,FALSE,,,
2931-vuvjn,,FALSE,,,
9061-tihda,"""i recently decided to cancel my service with this company after being a customer for 13 months. the monthly charges of $95.25 were becoming too expensive for me, especially since i was only on a month-to-month contract. despite having fiber optic internet service, i felt like i coul",TRUE,negative,0.908299983,0
